Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,6.4,48.83,3.83,3.57,50.58,3.01,4.86,49.25,3.38,6.52,48.62,3.77,7.96,48.5,4.05,8.5,48.7,4.22,8.29,48.48,4.36,7.06,49.7,4.53,2.66,58.12,5.16
Kiriko,7.11,49.67,4.11,7.59,49.94,3.28,7.65,49.25,3.72,7,49.58,4.22,6.8,49.81,4.57,6.67,49.91,4.72,6.43,50.46,4.84,6.12,51.58,5.05,4.81,70.98,6.15
Genji,3.53,52.16,2.17,3.69,55.69,2.39,3.2,50.56,2,3.6,52.02,2.14,3.81,52.14,2.21,3.61,52.28,2.26,3.37,51.93,2.33,2.44,51.55,2.46,0.71,69.72,3.77
Moira,4.01,51.34,4.55,5.42,50.97,3.71,4.93,50.97,4.13,3.98,51.61,4.72,3.39,52.06,5.29,2.82,51.53,5.59,2.19,50.28,5.71,1.6,50.79,5.94,1.07,61.01,6.88
Sojourn,2.05,46.08,2.38,1.71,49.17,2.3,1.89,46.06,2.22,2,45.18,2.32,2.08,45.55,2.46,2.31,45.5,2.55,2.87,47.28,2.7,3.41,48.84,2.93,1.75,72.42,4.19
Soldier: 76,2.51,49.72,2.45,3.01,52.05,2.55,2.86,48.9,2.33,2.64,48.74,2.41,2.2,49.94,2.51,1.9,50.82,2.63,1.78,51.39,2.73,1.31,52.28,2.82,0.03,0,5.75
Cassidy,4.45,48.6,2.39,2.88,53.38,2.37,3.41,49.46,2.22,4.36,48.36,2.33,5.18,47.54,2.43,5.89,47.55,2.53,6.8,47.76,2.62,7.31,49.27,2.81,4.03,48.1,3.05
Zenyatta,2.32,53.63,4.75,2.36,52.81,3.88,2.23,53.69,4.29,2.31,54.55,4.83,2.5,53.79,5.19,2.39,52.92,5.4,2.05,50.82,5.49,1.47,49.86,5.65,0.32,52.75,5.97
Reaper,1.89,51.16,2.19,2.48,54.46,2.46,2.13,50.57,2.12,1.94,50.53,2.13,1.66,50.57,2.16,1.41,50,2.18,1.27,50.32,2.26,1.31,54.6,2.35,1.75,65.51,2.97
Juno,2.06,50.66,3.85,2.88,50.03,3.09,2.28,50.04,3.49,1.88,51.09,4.06,1.83,51.14,4.45,1.83,51.15,4.56,1.7,51.45,4.52,1.97,52.15,4.8,2.76,57.61,5.53
Ashe,1.7,51.64,2.82,1.16,52.28,2.61,1.45,51.36,2.64,1.8,51.63,2.81,1.9,51.48,2.92,1.94,51.76,2.96,2.1,52.12,3.03,2.21,52.27,3.17,1.01,56.42,3.47
Ramattra,1.87,48.03,3.13,2.81,50.8,3.18,2.7,47.88,3.04,1.9,46.93,3.12,1.2,47.32,3.24,0.89,47.25,3.33,0.73,47.07,3.4,0.79,46.03,3.56,0.94,47.49,4.04
Mercy,2.46,48.47,3.55,2.96,46.25,2.37,2.26,47.54,2.93,2.26,49.15,3.69,2.56,49.08,4.2,2.66,49.14,4.52,2.67,49.67,4.93,2.63,52.44,5.46,2.6,77.52,7.81
Zarya,1.44,52.5,4.51,0.93,55.07,4.11,1.22,52.13,4.06,1.47,51.58,4.34,1.51,51.92,4.68,1.71,52.92,5.02,2.2,54.15,5.29,3.33,55.68,5.6,7.05,62.96,5.91
Bastion,1.74,47.13,2.51,2.61,49.91,2.51,2.35,47.42,2.44,1.78,45.79,2.51,1.2,45.32,2.59,0.94,45.48,2.67,0.78,47,2.78,0.73,49.09,3.07,0.29,40.1,3.11
Lúcio,0.7,50.39,2.62,1.43,52.42,2.27,0.81,49.89,2.51,0.57,50.03,2.78,0.52,49.03,2.91,0.54,48.84,3.03,0.54,47.26,3.05,0.5,52.12,3.4,0.16,6.4,0
Mauga,1.67,49.13,4,1.86,48.62,3.7,1.79,47.42,3.73,1.69,49.04,4.01,1.58,50.14,4.24,1.46,51.8,4.42,1.45,52.11,4.6,1.61,51.82,4.82,14.07,68.59,6.28
Hanzo,2.17,50.08,2.82,2,53.41,2.7,1.96,49.61,2.58,2.15,49.74,2.79,2.34,49.6,2.93,2.38,49.49,3.04,2.58,50.4,3.16,2.3,52.59,3.39,0.78,60.75,3.44
Pharah,1.32,52.51,2.61,1.16,53.17,2.67,1.3,52.02,2.55,1.33,52.22,2.54,1.34,52.82,2.6,1.39,53,2.69,1.42,52.37,2.87,1.52,54.73,3.15,1.88,57.74,3.82
Illari,1.1,50.33,3.04,1.35,49.79,2.48,1.18,50.35,2.8,1.03,51.14,3.14,1.01,49.87,3.3,1.05,49.75,3.36,1.03,50.67,3.44,1.03,48.07,3.47,0.39,71.1,4.22
Doomfist,3.17,51.88,3.16,1.61,53.83,3.04,2.22,51.67,2.98,3.16,51.98,3.08,4.08,51.76,3.18,4.47,51.54,3.3,4.45,51.54,3.46,4.68,53.04,3.75,4.29,65.26,4.64
