Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.5,51.64,3.94,4.53,52.2,3.26,6.21,51.62,3.44,7.02,51.44,3.7,8.61,51.67,4.15,10.8,51.62,4.68,12.25,52.05,5.19,11.18,53.44,5.47,7.77,94.31,11.8
Kiriko,7.08,49.38,3.79,7.12,53.47,3.63,7.48,49.05,3.44,7.11,48.87,3.67,6.82,48.92,4.06,6.82,49.04,4.5,6.83,50,4.91,6.04,51.76,5.12,1.29,93.87,6.65
Genji,5.42,52.45,2.38,7,60.84,2.96,5.11,49.49,2.13,5.03,50.59,2.26,5.48,52.47,2.42,5.83,53.8,2.54,5.52,53.74,2.63,5.12,54.71,2.78,3.27,71.06,2.98
Moira,4.5,50.82,4.46,5.01,54.72,4.34,5.39,51.36,4.2,4.88,50.6,4.41,3.92,49.39,4.72,2.87,48.1,5.14,1.91,48.48,5.66,1.03,50.8,6.25,0.35,100,17.9
Sojourn,4.46,47.08,2.54,4.03,52.62,2.76,4.52,47.11,2.41,4.53,46.23,2.46,4.34,45.95,2.57,4.46,47,2.76,5.26,49.26,3.06,6.97,52.58,3.43,7.67,66.26,4.41
Soldier: 76,4.06,49.42,2.57,5.51,56.7,3.03,4.32,48.68,2.42,4.02,48.52,2.51,3.83,48.03,2.58,3.29,47.41,2.62,2.58,47.57,2.72,1.76,50.48,3.05,0.94,56.63,2.35
Cassidy,3.51,48.58,2.38,3.49,54.74,2.48,3.1,48.09,2.14,3.17,48.45,2.31,3.78,48.1,2.47,4.55,46.81,2.59,5.08,46.05,2.69,5.42,47.18,2.89,10.15,76.5,4.14
Zenyatta,3.49,52.88,4.45,2.48,52.43,3.94,3.58,52.77,4.08,3.54,52.96,4.31,3.63,53.26,4.74,3.78,52.5,5.2,3.57,51.71,5.67,2.81,51.99,6.03,0.4,98.4,10.71
Reaper,3.36,53.72,2.62,4.89,63.19,3.45,3.69,52.87,2.52,3.49,52.66,2.55,3.02,51.48,2.5,2.17,50.03,2.41,1.36,49.53,2.38,0.8,55.02,2.69,15.79,57.73,3.09
Juno,3.16,49.85,3.65,3.78,53.59,3.61,3.39,49.31,3.3,3.1,49.37,3.54,2.97,49.42,3.89,2.89,49.57,4.38,2.8,50.86,4.93,2.52,52.81,5.32,0.89,97.76,8.48
Ashe,3,51.98,2.87,1.41,49.62,2.49,2.36,51.61,2.67,2.9,51.78,2.79,3.58,52.44,2.98,4.26,52.53,3.1,4.86,52.39,3.16,5.59,53.61,3.33,6.14,74.83,4.35
Ramattra,2.9,50.08,3.53,2.65,55.62,3.98,3.16,50.66,3.47,3.41,49.73,3.49,2.69,48.5,3.51,1.78,47.63,3.52,1.23,48.18,3.7,0.87,51.31,4.07,1.14,77.45,6.74
Mercy,2.76,47.71,2.98,4.68,49.96,2.68,2.93,44.36,2.43,2.36,46.18,2.76,2.33,49.11,3.47,2.82,51.48,4.43,3.5,52.92,5.35,3.91,53.75,6.01,7.43,67,5.39
Zarya,2.73,54.25,4.45,1.72,58.7,4.68,2.27,55.11,4.22,2.8,54.34,4.31,3.11,53.28,4.53,3.18,52.43,4.77,3.76,53.51,5.12,5.35,56.01,5.51,2.92,56.64,5.92
Bastion,2.17,47.35,2.46,1.41,48.9,2.4,2.47,48.61,2.42,2.52,47.47,2.45,2.09,46.11,2.49,1.57,44.43,2.51,1.1,45.42,2.66,0.73,51.1,3.1,0.5,88.75,3.33
Lúcio,2.16,50.76,2.89,3.53,56.11,3.16,2.79,50.3,2.74,2.2,49.62,2.83,1.55,49.29,2.97,1.11,49.7,3.19,0.89,51.55,3.59,0.77,54.2,3.74,0.05,0,0
Mauga,2.15,49.35,3.87,2.48,53.25,4.34,2.37,49.08,3.74,2.35,48.78,3.81,1.94,48.57,3.87,1.42,48.75,3.99,1.13,50.08,4.28,1.12,53.4,4.89,0.59,62.15,4.76
Hanzo,2.08,48.6,2.58,2.32,48.54,2.27,2.18,47.77,2.37,1.98,48.43,2.54,2.02,49.25,2.77,2.1,49.52,2.98,2.04,49.36,3.1,1.77,50.43,3.28,0.59,80.17,3.43
Pharah,2,50.37,2.65,2.54,55.77,3.11,2.19,49.04,2.56,2.03,49.45,2.6,1.8,49.87,2.59,1.6,51.25,2.67,1.5,53.56,2.94,1.68,57.45,3.34,1.93,78.13,4.1
Illari,1.92,51.94,2.96,2.5,56.13,3.11,2.12,51.25,2.68,1.96,51.6,2.89,1.76,51.58,3.14,1.37,51.09,3.4,0.99,50.63,3.71,0.74,52.4,4.08,N,N,N
Doomfist,1.91,53.29,3.32,0.57,49.37,2.91,1.15,51.58,3.09,1.69,52.55,3.2,2.51,54.21,3.39,3.48,54.38,3.48,4.39,53.78,3.66,5.33,54.93,3.93,0.84,39.21,2.4
Venture,1.81,55.61,2.53,1.21,58.18,2.73,1.6,56.14,2.53,1.88,55.59,2.53,2.1,55.08,2.5,1.97,54.86,2.47,1.62,54.77,2.49,1.27,55.49,2.61,0.35,70.74,4
Junkrat,1.75,48.52,2.25,1.87,48.72,2.11,2.15,48.66,2.17,1.84,48.19,2.23,1.54,48.44,2.36,1.22,49.47,2.51,0.86,50.19,2.6,0.46,50.78,2.69,0.05,0,0
Sigma,1.73,51,3.79,0.98,51.06,3.67,1.72,51.47,3.7,1.96,50.73,3.72,1.8,50.92,3.9,1.56,51.12,4.09,1.42,51.17,4.27,1.45,53.29,4.58,1.29,79.02,5.86
Brigitte,1.64,50.95,3.51,0.9,51.85,2.98,1.5,51.97,3.17,1.66,50.93,3.34,1.85,50.27,3.69,1.99,50.47,4.21,2.03,50.96,4.73,1.74,52.47,4.98,5.94,99.13,16.73
Widowmaker,1.63,48.84,2.26,2.88,60.08,3.27,1.52,43.34,1.9,1.35,45.34,2.04,1.47,47.89,2.17,1.77,49.29,2.25,2.34,49.08,2.33,3.35,48.7,2.45,3.22,74.19,3.49
