Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.53,51.62,3.94,4.54,52.18,3.25,6.22,51.6,3.44,7.04,51.43,3.69,8.63,51.65,4.15,10.83,51.6,4.67,12.27,52.01,5.17,11.17,53.36,5.44,8.04,88.36,9.64
Kiriko,7.07,49.37,3.79,7.11,53.45,3.62,7.47,49.04,3.44,7.1,48.86,3.67,6.81,48.92,4.06,6.81,49.05,4.5,6.82,49.97,4.9,6.03,51.77,5.11,1.52,88.4,5.87
Genji,5.42,52.47,2.38,7.01,60.87,2.96,5.11,49.49,2.13,5.03,50.62,2.26,5.48,52.48,2.41,5.83,53.81,2.54,5.51,53.74,2.62,5.12,54.67,2.78,3,70.62,3.08
Moira,4.49,50.81,4.46,5,54.68,4.34,5.39,51.35,4.2,4.88,50.6,4.41,3.92,49.41,4.72,2.87,48.13,5.14,1.91,48.54,5.66,1.03,50.7,6.24,0.3,100,17.9
Sojourn,4.44,47.07,2.54,4.03,52.58,2.76,4.51,47.08,2.4,4.51,46.23,2.46,4.32,45.96,2.57,4.45,47.01,2.76,5.24,49.26,3.06,6.95,52.56,3.42,7.78,70.11,4.74
Soldier: 76,4.08,49.44,2.57,5.53,56.69,3.03,4.34,48.69,2.42,4.05,48.56,2.51,3.85,48.1,2.58,3.32,47.53,2.63,2.61,47.73,2.73,1.78,50.73,3.06,0.96,58.37,2.43
Cassidy,3.57,48.63,2.39,3.51,54.7,2.48,3.13,48.13,2.15,3.21,48.51,2.31,3.84,48.18,2.48,4.65,46.96,2.59,5.21,46.23,2.7,5.62,47.55,2.91,11.26,78.03,4.27
Zenyatta,3.49,52.87,4.45,2.48,52.41,3.93,3.57,52.75,4.08,3.53,52.96,4.31,3.62,53.24,4.74,3.78,52.49,5.2,3.57,51.65,5.66,2.81,51.93,6.01,0.65,99.22,8.95
Reaper,3.34,53.71,2.61,4.89,63.19,3.45,3.68,52.85,2.52,3.47,52.66,2.55,3,51.47,2.49,2.15,50.04,2.41,1.34,49.57,2.38,0.79,55.04,2.68,14.22,57.68,3.07
Juno,3.16,49.84,3.65,3.77,53.56,3.6,3.39,49.29,3.3,3.1,49.36,3.54,2.96,49.42,3.89,2.88,49.57,4.38,2.8,50.85,4.93,2.51,52.69,5.3,0.96,97.92,8.53
Ashe,3,51.96,2.87,1.41,49.48,2.49,2.36,51.58,2.66,2.9,51.77,2.79,3.57,52.43,2.98,4.24,52.5,3.09,4.83,52.36,3.15,5.53,53.64,3.32,5.91,76.81,4.46
Ramattra,2.89,50.08,3.53,2.65,55.6,3.98,3.16,50.65,3.47,3.4,49.74,3.49,2.68,48.52,3.51,1.77,47.7,3.53,1.22,48.25,3.7,0.87,51.34,4.07,1.17,80.68,6.12
