Hero,All Pick Rate,All Win Rate,All KDA,Bronze Pick Rate,Bronze Win Rate,Bronze KDA,Silver Pick Rate,Silver Win Rate,Silver KDA,Gold Pick Rate,Gold Win Rate,Gold KDA,Platinum Pick Rate,Platinum Win Rate,Platinum KDA,Diamond Pick Rate,Diamond Win Rate,Diamond KDA,Master Pick Rate,Master Win Rate,Master KDA,Grandmaster Pick Rate,Grandmaster Win Rate,Grandmaster KDA,Champion Pick Rate,Champion Win Rate,Champion KDA
Ana,7.53,51.61,3.94,4.54,52.18,3.25,6.23,51.59,3.44,7.04,51.42,3.69,8.63,51.64,4.15,10.83,51.6,4.67,12.27,52,5.17,11.16,53.36,5.44,8.04,87.93,9.61
Kiriko,7.07,49.37,3.79,7.1,53.44,3.62,7.47,49.04,3.44,7.1,48.86,3.67,6.81,48.92,4.06,6.81,49.05,4.5,6.82,49.98,4.9,6.03,51.74,5.11,1.5,88.4,5.87
Genji,5.43,52.48,2.38,7.01,60.88,2.96,5.11,49.5,2.13,5.03,50.62,2.26,5.49,52.49,2.41,5.83,53.81,2.54,5.51,53.75,2.62,5.13,54.63,2.78,2.97,70.62,3.08
Moira,4.49,50.81,4.46,5,54.67,4.33,5.4,51.35,4.2,4.88,50.59,4.41,3.92,49.41,4.72,2.87,48.15,5.14,1.91,48.55,5.66,1.03,50.78,6.25,0.3,100,17.9
Sojourn,4.44,47.07,2.54,4.03,52.57,2.76,4.51,47.07,2.4,4.51,46.23,2.46,4.32,45.97,2.57,4.44,47.02,2.76,5.24,49.25,3.06,6.93,52.58,3.42,8.13,70.8,4.75
Soldier: 76,4.09,49.45,2.57,5.53,56.7,3.03,4.35,48.69,2.42,4.05,48.57,2.51,3.86,48.12,2.58,3.33,47.56,2.63,2.62,47.78,2.73,1.8,50.86,3.07,0.95,58.37,2.43
Cassidy,3.58,48.65,2.39,3.51,54.69,2.48,3.14,48.14,2.15,3.22,48.53,2.31,3.86,48.2,2.48,4.67,47,2.59,5.24,46.28,2.7,5.66,47.56,2.91,11.39,78.12,4.25
Zenyatta,3.49,52.86,4.45,2.48,52.4,3.93,3.57,52.75,4.08,3.53,52.95,4.31,3.62,53.24,4.74,3.78,52.48,5.2,3.57,51.64,5.66,2.81,51.9,6.01,0.64,99.22,8.95
Reaper,3.34,53.71,2.61,4.89,63.21,3.45,3.68,52.85,2.52,3.47,52.66,2.55,2.99,51.47,2.49,2.14,50.03,2.41,1.33,49.59,2.38,0.79,55.38,2.68,14.06,57.68,3.07
Juno,3.16,49.83,3.65,3.77,53.55,3.6,3.39,49.28,3.3,3.1,49.36,3.54,2.96,49.42,3.89,2.88,49.58,4.38,2.8,50.84,4.93,2.51,52.72,5.3,0.95,97.92,8.53
